file,module,name,line,type,attrs,dims,is_parameter,has_init,doc
src/core/state/AL_D.f90,AL_D,IOCORS,178,INTEGER,,(NSETEE),False,False,Contaminant/sediment selector for each legacy result set.
src/core/state/AL_D.f90,AL_D,NMC,179,INTEGER,,(NELEE),False,False,Meteorological-site category by element.
src/core/state/AL_D.f90,AL_D,LCODEX,180,INTEGER,,"(NXEE,NYEE)",False,False,X-face overland/channel topology code grid.
src/core/state/AL_D.f90,AL_D,IODATA,181,INTEGER,,(NSETEE),False,False,Data-type number for each legacy result set.
src/core/state/AL_D.f90,AL_D,NRAINC,182,INTEGER,,(NELEE),False,False,Rainfall-station category by element.
src/core/state/AL_D.f90,AL_D,LCODEY,183,INTEGER,,"(NXEE,NYEE)",False,False,Y-face overland/channel topology code grid.
src/core/state/AL_D.f90,AL_D,IOELEM,184,INTEGER,,(NSETEE),False,False,Positive element number or negative element-class number by legacy result set.
src/core/state/AL_D.f90,AL_D,NOCBCC,185,INTEGER,,(NELEE),False,False,Overland/channel boundary-condition record number by element.
src/core/state/AL_D.f90,AL_D,NOCBCD,186,INTEGER,,"(NOCTAB,4)",False,False,"OC boundary records: element, face, boundary type, and time-series category."
src/core/state/AL_D.f90,AL_D,IORES,187,INTEGER,,(NSETEE),False,False,Open unformatted output unit by legacy result set.
src/core/state/AL_D.f90,AL_D,ICLIST,188,INTEGER,,"(NELEE,NCLASS)",False,False,Element numbers belonging to each legacy output class.
src/core/state/AL_D.f90,AL_D,NEXPO,189,INTEGER,,"(NLFEE,2)",False,False,Inactive legacy link-exposure array.
src/core/state/AL_D.f90,AL_D,ICLNUM,190,INTEGER,,(NCLASS),False,False,Number of elements in each legacy output class.
src/core/state/AL_D.f90,AL_D,ZQTableLink,191,INTEGER,"DIMENSION(:), ALLOCATABLE",(:),False,False,Channel-link number for each ZQ table.
src/core/state/AL_D.f90,AL_D,ZQTableFace,192,INTEGER,"DIMENSION(:), ALLOCATABLE",(:),False,False,Channel-link face number for each ZQ table.
src/core/state/AL_D.f90,AL_D,NSMC,194,INTEGER,,(NELEE),False,False,Number of meltwater slugs still travelling through each snowpack.
src/core/state/AL_D.f90,AL_D,FLERRC,196,INTEGER,,(0:100),False,False,Legacy flow error counts read at shutdown; no current producer was found.
src/core/state/AL_D.f90,AL_D,SYERRC,197,INTEGER,,(0:100),False,False,Legacy sediment error counts read at shutdown; no current producer was found.
src/core/state/AL_D.f90,AL_D,CMERRC,198,INTEGER,,(0:100),False,False,Legacy contaminant error counts read at shutdown; no current producer was found.
src/core/state/AL_D.f90,AL_D,DXIN,201,DOUBLEPRECISION,,(NXEE),False,False,Grid-centre spacing in the x direction; active entries are `1:NX-1` (m).
src/core/state/AL_D.f90,AL_D,DYIN,202,DOUBLEPRECISION,,(NYEE),False,False,Grid-centre spacing in the y direction; active entries are `1:NY-1` (m).
src/core/state/AL_D.f90,AL_D,WIDTF,203,DOUBLEPRECISION,,(NLFEE),False,False,Inactive legacy link face-width array.
src/core/state/AL_D.f90,AL_D,ZBED,204,DOUBLEPRECISION,,(NELEE),False,False,Inactive legacy impermeable-bed elevation array.
src/core/state/AL_D.f90,AL_D,HFLBED,205,DOUBLEPRECISION,,(NLFEE),False,False,Inactive legacy link-bed head array.
src/core/state/AL_D.f90,AL_D,ZFBED,206,DOUBLEPRECISION,,(NLFEE),False,False,Inactive legacy link-bed elevation array.
src/core/state/AL_D.f90,AL_D,DZFBED,207,DOUBLEPRECISION,,(NLFEE),False,False,Inactive legacy link-bed elevation-difference array.
src/core/state/AL_D.f90,AL_D,LROOT,208,DOUBLEPRECISION,,(NVEE),False,False,Inactive legacy root-depth array.
src/core/state/AL_D.f90,AL_D,HFLBNK,209,DOUBLEPRECISION,,(NLFEE),False,False,Inactive legacy bank-head array.
src/core/state/AL_D.f90,AL_D,IOSTA,210,DOUBLEPRECISION,,(NSETEE),False,False,Start time for each legacy result set (h).
src/core/state/AL_D.f90,AL_D,IOSTEP,211,DOUBLEPRECISION,,(NSETEE),False,False,Output interval for each legacy result set (h).
src/core/state/AL_D.f90,AL_D,IOEND,212,DOUBLEPRECISION,,(NSETEE),False,False,End time for each legacy result set (h).
src/core/state/AL_D.f90,AL_D,RHOSAR,213,DOUBLEPRECISION,,(NELEE),False,False,Snow relative-density/specific-gravity state by element.
src/core/state/AL_D.f90,AL_D,ZQweirSill,214,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Weir-sill elevation for each ZQ table (m).
src/core/state/AL_D.f90,AL_D,CSTORE,217,DOUBLEPRECISION,,(NELEE),False,False,Canopy interception storage by element (mm).
src/core/state/AL_D.f90,AL_D,ERZA,218,DOUBLEPRECISION,,(NELEE),False,False,Root-zone extraction rate by element (m/s).
src/core/state/AL_D.f90,AL_D,EPOT,219,DOUBLEPRECISION,,(NELEE),False,False,Potential-evaporation rate by element (m/s).
src/core/state/AL_D.f90,AL_D,EINTA,220,DOUBLEPRECISION,,(NELEE),False,False,Canopy-interception evaporation rate by element (m/s).
src/core/state/AL_D.f90,AL_D,EPOTR,221,DOUBLEPRECISION,,(NVEE),False,False,Inactive legacy potential-evaporation array by vegetation type.
src/core/state/AL_D.f90,AL_D,SD,222,DOUBLEPRECISION,,(NELEE),False,False,Snowpack depth by element (mm of snow).
src/core/state/AL_D.f90,AL_D,TS,223,DOUBLEPRECISION,,(NELEE),False,False,Snowpack temperature by element (degrees C).
src/core/state/AL_D.f90,AL_D,SF,224,DOUBLEPRECISION,,(NELEE),False,False,Current snowfall depth by element (mm of snow).
src/core/state/AL_D.f90,AL_D,S,225,DOUBLEPRECISION,,(LLEE),False,False,Current column's volumetric root/soil extraction sink by VSS cell (s-1).
src/core/state/AL_D.f90,AL_D,precip_m_per_s,226,DOUBLEPRECISION,,(NELEE),False,False,Precipitation rate mapped directly to each element (m/s).
src/core/state/AL_D.f90,AL_D,OBSPE,227,DOUBLEPRECISION,,(NVEE),False,False,Potential-evaporation forcing by meteorological site (mm/s).
src/core/state/AL_D.f90,AL_D,TA,228,DOUBLEPRECISION,,(NVEE),False,False,Air temperature by meteorological site (degrees C).
src/core/state/AL_D.f90,AL_D,U,229,DOUBLEPRECISION,,(NVEE),False,False,Wind speed by meteorological site (m/s).
src/core/state/AL_D.f90,AL_D,VPD,230,DOUBLEPRECISION,,(NVEE),False,False,Vapour-pressure deficit by meteorological site (mb).
src/core/state/AL_D.f90,AL_D,RN,231,DOUBLEPRECISION,,(NVEE),False,False,Net radiation by meteorological site (W/m2).
src/core/state/AL_D.f90,AL_D,VHT,232,DOUBLEPRECISION,,(NVEE),False,False,Current vegetation height by vegetation type (m).
src/core/state/AL_D.f90,AL_D,IOTIME,233,DOUBLEPRECISION,,(NSETEE),False,False,Next output time for each legacy result set (h).
src/core/state/AL_D.f90,AL_D,DQ0ST,234,DOUBLEPRECISION,,"(NELEE,4)",False,False,Face-flow derivative with respect to the local element state.
src/core/state/AL_D.f90,AL_D,DQIST,235,DOUBLEPRECISION,,"(NELEE,4)",False,False,Face-flow derivative with respect to the adjacent element state.
src/core/state/AL_D.f90,AL_D,DQIST2,236,DOUBLEPRECISION,,"(NLFEE,3)",False,False,Confluence-flow derivative by branch record and branch position.
src/core/state/AL_D.f90,AL_D,ESWA,237,DOUBLEPRECISION,,(NELEE),False,False,Surface-water evaporation rate by element (m/s).
src/core/state/AL_D.f90,AL_D,BALANC,238,DOUBLEPRECISION,,(20),False,False,Catchment water-volume terms described in the module table (m3).
src/core/state/AL_D.f90,AL_D,CMEAN,239,DOUBLEPRECISION,,"(NELEE,2,NCONEE)",False,False,Inactive legacy dissolved-contaminant mean accumulator.
src/core/state/AL_D.f90,AL_D,SMEAN,240,DOUBLEPRECISION,,"(NELEE,2,NCONEE)",False,False,Inactive legacy dead-space-contaminant mean accumulator.
src/core/state/AL_D.f90,AL_D,ADMEAN,241,DOUBLEPRECISION,,"(NELEE,2,NCONEE)",False,False,Inactive legacy adsorbed-contaminant mean accumulator.
src/core/state/AL_D.f90,AL_D,RESFIL,243,CHARACTER(len=200),,,False,False,Path used as the stem for legacy unformatted result files.
src/core/state/AL_G.F90,AL_G,NX,42,INTEGER,,,False,False,Number of grid positions in the active x direction.
src/core/state/AL_G.F90,AL_G,NY,43,INTEGER,,,False,False,Number of grid positions in the active y direction.
src/core/state/AL_G.F90,AL_G,NGDBGN,44,INTEGER,,,False,False,"First non-link element number, always `total_no_links+1`."
src/core/state/AL_G.F90,AL_G,ICMREF,46,INTEGER,,"(NELEE,12)",False,False,"Element metadata, neighbours, and reciprocal-face mapping described above."
src/core/state/AL_G.F90,AL_G,ICMXY,47,INTEGER,,"(NXEE,NYEE)",False,False,Active grid-coordinate to element-number lookup.
src/driver/getdirqq.f90,GETDIRQQ,rundata_from_file_dialog,62,LOGICAL,PROTECTED,,False,True,
src/driver/getdirqq.f90,GETDIRQQ,FileName,65,CHARACTER(LEN=LENGTH_FILEPATH),,,False,False,NUL-terminated QuickWin dialog filename buffer.
src/driver/rest.f90,rest,FIRST_balwat,53,LOGICAL,,,False,True,`.TRUE.` until `BALWAT` has initialised `STORW_balwat` and `WBERR` on its first call.
src/driver/rest.f90,rest,STORW_balwat,54,DOUBLEPRECISION,,(NELEE),False,True,Water storage depth for each element/link at the previous `BALWAT` call (m).
src/driver/rest.f90,rest,pinp,55,DOUBLEPRECISION,,(nvee + 10),False,True,"Current precipitation input by rain station, used by `METIN` and `TMSTEP` (mm/hr)."
src/driver/rest.f90,rest,METIME,56,DOUBLEPRECISION,,,False,True,End time of the current precipitation/full-meteorological record window (h).
src/driver/rest.f90,rest,MELAST,57,DOUBLEPRECISION,,,False,True,Start time of the current precipitation/full-meteorological record window (h).
src/driver/rest.f90,rest,EPTIME,58,DOUBLEPRECISION,,,False,True,End time of the current potential-evaporation record window (h).
src/driver/rest.f90,rest,RECORD_HEADROOM,61,INTEGER,PARAMETER,,True,True,Characters kept free at the end of `MET_RECORD`; a record reaching into them is treated as too long for the buffer.
src/driver/rest.f90,rest,IOSTAGE_NONE,62,INTEGER,PARAMETER,,True,True,`READ_DATED_RECORD` completed without an error.
src/driver/rest.f90,rest,IOSTAGE_RECORD,63,INTEGER,PARAMETER,,True,True,`READ_DATED_RECORD` failed while reading the timestamp and record text.
src/driver/rest.f90,rest,IOSTAGE_VALUES,64,INTEGER,PARAMETER,,True,True,`READ_DATED_RECORD` failed while parsing the values of the record.
src/driver/rest.f90,rest,IOS_SHORT_RECORD,65,INTEGER,PARAMETER,,True,True,`IOS` reported by `READ_DATED_RECORD` for a record holding fewer values than expected.
src/driver/rest.f90,rest,MET_RECORD,67,CHARACTER(LEN=:),ALLOCATABLE,,False,False,Reusable buffer holding the value part of the dated meteorological record currently being read.
src/driver/rest.f90,rest,MET_RECORD_SIZED,68,LOGICAL,,,False,True,`.TRUE.` once `MET_RECORD` has been resized from its initial capacity to fit the first data line read.
src/evapotranspiration/ETmod.f90,ETmod,LAMDA,88,DOUBLEPRECISION,PARAMETER,,True,True,Latent heat of vaporisation used by the Penman equations (J/kg).
src/evapotranspiration/ETmod.f90,ETmod,GAMMA,89,DOUBLEPRECISION,PARAMETER,,True,True,Psychrometric constant used with `DEL` (mb/degree C).
src/evapotranspiration/ETmod.f90,ETmod,RHO,90,DOUBLEPRECISION,PARAMETER,,True,True,Fixed air density (kg/m3).
src/evapotranspiration/ETmod.f90,ETmod,CP,91,DOUBLEPRECISION,PARAMETER,,True,True,Fixed specific heat capacity of air (J/kg/degree C).
src/evapotranspiration/ETmod.f90,ETmod,BAR,93,LOGICAL,,(NVEE),False,False,Manual `ET8` selector: compute `RA` from wind when true; retain its input constant otherwise.
src/evapotranspiration/ETmod.f90,ETmod,BMETP,94,LOGICAL,,,False,False,Manual `ET2` selector for echoing meteorological input to the print file.
src/evapotranspiration/ETmod.f90,ETmod,BINETP,95,LOGICAL,,,False,False,Manual `ET2` selector for echoing ET parameter input to the print file.
src/evapotranspiration/ETmod.f90,ETmod,BMETAL,96,LOGICAL,,,False,False,Manual `ET2` selector for separate `PRD`/`EPD` forcing rather than combined `MED` forcing.
src/evapotranspiration/ETmod.f90,ETmod,BMETDATES,97,LOGICAL,,,False,False,Optional manual `ET2` selector for ISO-8601 dates in separate forcing files.
src/evapotranspiration/ETmod.f90,ETmod,MODE,99,INTEGER,,(NVEE),False,False,Manual `ET8` actual-ET mode by vegetation type.
src/evapotranspiration/ETmod.f90,ETmod,NF,100,INTEGER,,(NVEE),False,False,Number of active `PS1`/`RCF`/`FET` rows by vegetation type.
src/evapotranspiration/ETmod.f90,ETmod,MEASPE,101,INTEGER,,(NVEE),False,False,Manual `ET6` measured-potential-evaporation selector by meteorological site.
src/evapotranspiration/ETmod.f90,ETmod,MODECS,102,INTEGER,,(NVEE),False,False,Zero for constant `CSTCAP`; any nonzero value enables time interpolation.
src/evapotranspiration/ETmod.f90,ETmod,MODEPL,103,INTEGER,,(NVEE),False,False,Zero for constant `PLAI`; any nonzero value enables time interpolation.
src/evapotranspiration/ETmod.f90,ETmod,MODECL,104,INTEGER,,(NVEE),False,False,Zero for constant `CLAI`; any nonzero value enables time interpolation.
src/evapotranspiration/ETmod.f90,ETmod,MODEVH,105,INTEGER,,(NVEE),False,False,Zero for constant `VHT`; any nonzero value enables time interpolation.
src/evapotranspiration/ETmod.f90,ETmod,NCTCST,106,INTEGER,,(NVEE),False,False,Current lower-breakpoint cursor for canopy-storage interpolation.
src/evapotranspiration/ETmod.f90,ETmod,NCTPLA,107,INTEGER,,(NVEE),False,False,Current lower-breakpoint cursor for ground-cover interpolation.
src/evapotranspiration/ETmod.f90,ETmod,NCTCLA,108,INTEGER,,(NVEE),False,False,Current lower-breakpoint cursor for canopy-LAI interpolation.
src/evapotranspiration/ETmod.f90,ETmod,NCTVHT,109,INTEGER,,(NVEE),False,False,Current lower-breakpoint cursor for vegetation-height interpolation.
src/evapotranspiration/ETmod.f90,ETmod,RA,111,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Aerodynamic resistance by vegetation type (s/m).
src/evapotranspiration/ETmod.f90,ETmod,RC,112,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Canopy resistance by vegetation type (s/m).
src/evapotranspiration/ETmod.f90,ETmod,RTOP,113,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Wind-independent `RA*U` factor by vegetation type.
src/evapotranspiration/ETmod.f90,ETmod,CSTCAP,114,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Canopy storage capacity by vegetation type (mm).
src/evapotranspiration/ETmod.f90,ETmod,CK,115,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Canopy drainage coefficient by vegetation type (mm/s).
src/evapotranspiration/ETmod.f90,ETmod,CB,116,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Canopy drainage exponent coefficient by vegetation type (1/mm).
src/evapotranspiration/ETmod.f90,ETmod,DEL,117,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Saturation vapour-pressure slope by meteorological site (mb/degree C).
src/evapotranspiration/ETmod.f90,ETmod,PSI4,118,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Current land-column pressure heads copied from `VSPSI` (m).
src/evapotranspiration/ETmod.f90,ETmod,UZALFA,119,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Current bank/channel root-access weighting by vertical cell.
src/evapotranspiration/ETmod.f90,ETmod,CSTCA1,120,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Initial/reference canopy storage capacity by vegetation type (mm).
src/evapotranspiration/ETmod.f90,ETmod,PLAI1,121,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Initial/reference maximum ground-cover proportion by vegetation type.
src/evapotranspiration/ETmod.f90,ETmod,CLAI1,122,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Initial/reference canopy leaf-area index by vegetation type.
src/evapotranspiration/ETmod.f90,ETmod,VHT1,123,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,Initial/reference vegetation height by vegetation type (m).
src/evapotranspiration/ETmod.f90,ETmod,PS1,124,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Manual `ET16` soil-moisture-tension table (m).
src/evapotranspiration/ETmod.f90,ETmod,FET,125,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Manual `ET16` actual/potential ET ratio table.
src/evapotranspiration/ETmod.f90,ETmod,RCF,126,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Manual `ET16` canopy-resistance table (s/m).
src/evapotranspiration/ETmod.f90,ETmod,RELCST,127,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Relative canopy-storage values by vegetation and breakpoint.
src/evapotranspiration/ETmod.f90,ETmod,TIMCST,128,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Canopy-storage breakpoint times (days).
src/evapotranspiration/ETmod.f90,ETmod,RELPLA,129,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Relative ground-cover values by vegetation and breakpoint.
src/evapotranspiration/ETmod.f90,ETmod,TIMPLA,130,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Ground-cover breakpoint times (days).
src/evapotranspiration/ETmod.f90,ETmod,RELCLA,131,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Relative canopy-LAI values by vegetation and breakpoint.
src/evapotranspiration/ETmod.f90,ETmod,TIMCLA,132,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Canopy-LAI breakpoint times (days).
src/evapotranspiration/ETmod.f90,ETmod,RELVHT,133,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Relative vegetation-height values by vegetation and breakpoint.
src/evapotranspiration/ETmod.f90,ETmod,TIMVHT,134,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Vegetation-height breakpoint times (days).
src/evapotranspiration/ETmod.f90,ETmod,msg,136,CHARACTER(132),,,False,False,Shared private warning/fatal diagnostic buffer.
src/frame/FRmod.f90,FRmod,IAOUT,119,INTEGER,,,False,False,Legacy frame-output selector read from the FR data file.
src/frame/FRmod.f90,FRmod,ALLOUT,120,DOUBLEPRECISION,,,False,False,Next accumulated legacy output-control time (h).
src/frame/FRmod.f90,FRmod,DTAO,121,DOUBLEPRECISION,,,False,False,Legacy output interval (h).
src/frame/FRmod.f90,FRmod,TSH,122,DOUBLEPRECISION,,,False,False,Sediment-component start time measured from the run start (h).
src/frame/FRmod.f90,FRmod,TCH,123,DOUBLEPRECISION,,,False,False,Contaminant-component start time measured from the run start (h).
src/frame/FRmod.f90,FRmod,BFRTS1,124,LOGICAL,,,False,False,Print the calculation sequence to the screen during simulation.
src/frame/FRmod.f90,FRmod,BFRTS2,125,LOGICAL,,,False,False,Print values exchanged between the frame and components each timestep.
src/frame/FRmod.f90,FRmod,BINFRP,126,LOGICAL,,,False,False,Echo frame input data to the print file.
src/frame/FRmod.f90,FRmod,BTIME,127,LOGICAL,,,False,False,Enable time-series result processing.
src/frame/FRmod.f90,FRmod,BSOFT,128,LOGICAL,,,False,False,Enable the shortened-timestep soft start.
src/frame/FRmod.f90,FRmod,BSTORE,129,LOGICAL,,,False,False,Enable the legacy result-output method.
src/frame/FRmod.f90,FRmod,BPPNET,130,LOGICAL,,,False,False,Print net precipitation arrays.
src/frame/FRmod.f90,FRmod,BPEPOT,131,LOGICAL,,,False,False,Print potential-evaporation arrays.
src/frame/FRmod.f90,FRmod,BPQOC,132,LOGICAL,,,False,False,Print overland/channel discharge arrays.
src/frame/FRmod.f90,FRmod,BPDEP,133,LOGICAL,,,False,False,Print surface-water-depth arrays.
src/frame/FRmod.f90,FRmod,BPQF,134,LOGICAL,,,False,False,Print river-level and river-flow arrays.
src/frame/FRmod.f90,FRmod,BPQH,135,LOGICAL,,,False,False,Print infiltration arrays.
src/frame/FRmod.f90,FRmod,BPQSZ,136,LOGICAL,,,False,False,Print saturated-zone flow arrays.
src/frame/FRmod.f90,FRmod,BPHSZ,137,LOGICAL,,,False,False,Print phreatic-surface-level arrays.
src/frame/FRmod.f90,FRmod,BPBAL,138,LOGICAL,,,False,False,Print water-balance arrays.
src/frame/FRmod.f90,FRmod,BPSD,139,LOGICAL,,,False,False,Print snow-depth arrays.
src/frame/FRmod.f90,FRmod,TITLE,141,CHARACTER(LEN=80),,,False,False,Current run title or input-section heading.
src/frame/FRmod.f90,FRmod,msg,142,CHARACTER(256),,,False,False,Shared formatted diagnostic message.
src/frame/FRmod.f90,FRmod,next_hour,144,INTEGER,SAVE,,False,True,AD-exported compatibility copy; shadowed by [[froutput]] and remains 1.
src/frame/FRmod.f90,FRmod,icounter2,145,INTEGER,SAVE,,False,True,Next whole-day mass-balance output threshold (h).
src/frame/FRmod.f90,FRmod,hour_now,146,INTEGER,,,False,False,Unused module copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,qoctot,147,DOUBLEPRECISION,,,False,True,AD-exported compatibility copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,uzold,148,DOUBLEPRECISION,,,False,True,AD-exported compatibility copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,uznowt,149,DOUBLEPRECISION,,,False,False,Unused module copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,sedtot,150,DOUBLEPRECISION,,,False,True,Public compatibility copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,sedfinetot,151,DOUBLEPRECISION,,,False,True,Public compatibility copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,contamtot,152,DOUBLEPRECISION,,,False,True,Public compatibility copy shadowed by [[froutput]].
src/frame/FRmod.f90,FRmod,qoctotextra,153,DOUBLEPRECISION,"DIMENSION(:), ALLOCATABLE",(:),False,False,
src/frame/FRmod.f90,FRmod,PREVTM,155,DOUBLEPRECISION,,,False,False,Previous [[frresp]] call time (h); undefined before the first call.
src/frame/FRmod.f90,FRmod,TIMB,156,DOUBLEPRECISION,,,False,True,Next monthly-balance reporting time (h).
src/frame/FRmod.f90,FRmod,FIRST_frmb,157,LOGICAL,,,False,True,True until [[frmb]] initialises its persistent schedule.
src/frame/FRmod.f90,FRmod,SEDSRT,158,LOGICAL,,,False,True,True after sediment sorting state has been initialised.
src/frame/FRmod.f90,FRmod,GNUCUM,159,DOUBLEPRECISION,,(NELEE),False,False,Cumulative erosion-depth workspace (mm); initially undefined.
src/frame/FRmod.f90,FRmod,DLSSRT,160,DOUBLEPRECISION,,(NELEE),False,False,Loose-sediment-depth baseline captured by [[frresp]] (mm).
src/nitrate/MNmod.f90,MNmod,cahum,72,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,External carbon-addition rate assigned to humus.
src/nitrate/MNmod.f90,MNmod,calit,73,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,External carbon-addition rate assigned to litter.
src/nitrate/MNmod.f90,MNmod,caman,74,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,External carbon-addition rate assigned to manure.
src/nitrate/MNmod.f90,MNmod,cdort,75,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Carbon-dioxide production rate from organic-matter turnover.
src/nitrate/MNmod.f90,MNmod,chum,76,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Humus carbon at the start of the timestep.
src/nitrate/MNmod.f90,MNmod,chum1,77,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Updated humus carbon.
src/nitrate/MNmod.f90,MNmod,clit,78,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Litter carbon at the start of the timestep.
src/nitrate/MNmod.f90,MNmod,clit1,79,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Updated litter carbon.
src/nitrate/MNmod.f90,MNmod,cman,80,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Manure carbon at the start of the timestep.
src/nitrate/MNmod.f90,MNmod,cman1,81,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Updated manure carbon.
src/nitrate/MNmod.f90,MNmod,denit,82,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Denitrification loss rate.
src/nitrate/MNmod.f90,MNmod,dummy4,83,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Transposed element/cell workspace for MN input checks.
src/nitrate/MNmod.f90,MNmod,dummy6,84,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Element/cell workspace for MN input checks.
src/nitrate/MNmod.f90,MNmod,edeth,85,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Water-content response factor for denitrification.
src/nitrate/MNmod.f90,MNmod,emph,86,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Matric-potential response factor for mineralisation.
src/nitrate/MNmod.f90,MNmod,emt,87,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Temperature response factor for mineralisation.
src/nitrate/MNmod.f90,MNmod,enph,88,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Matric-potential response factor for nitrification.
src/nitrate/MNmod.f90,MNmod,ent,89,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Temperature response factor for nitrification.
src/nitrate/MNmod.f90,MNmod,gam,90,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Net mineralisation rate after deficit adjustment.
src/nitrate/MNmod.f90,MNmod,gamtmp,91,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Unadjusted net mineralisation rate.
src/nitrate/MNmod.f90,MNmod,imamm,92,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Ammonium immobilisation rate.
src/nitrate/MNmod.f90,MNmod,imdiff,93,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Unmet immobilisation demand carried to the next timestep.
src/nitrate/MNmod.f90,MNmod,imnit,94,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Nitrate immobilisation rate.
src/nitrate/MNmod.f90,MNmod,isimtf,95,LOGICAL,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Whether an immobilisation deficit suppresses litter/manure turnover.
src/nitrate/MNmod.f90,MNmod,kd1,96,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Denitrification carbon-demand coefficient.
src/nitrate/MNmod.f90,MNmod,kd2,97,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Denitrification nitrate-availability coefficient.
src/nitrate/MNmod.f90,MNmod,khum,98,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Humus decomposition-rate coefficient.
src/nitrate/MNmod.f90,MNmod,klit,99,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Litter decomposition-rate coefficient.
